MSG:1005,0,1,"MakeMKV v1.18.3 darwin(arm64-release) started","%1 started","MakeMKV v1.18.3 darwin(arm64-release)"
MSG:1009,0,1,"Profile parsing error: default profile missing, using builtin default","Profile parsing error: %1","default profile missing, using builtin default"
MSG:2010,0,1,"Optical drive \"BD-RE ASUS BW-16D1HT 3.10 KLAO3FE4810d\" opened in OS access mode.","Optical drive \"%1\" opened in OS access mode.","BD-RE ASUS BW-16D1HT 3.10 KLAO3FE4810d"
SINFO:209,15,29,0,"English"
SINFO:209,15,30,0,"PGS Spanish  (forced only)"
SINFO:209,15,31,6121,"<b>Track information</b><br>"
SINFO:209,15,33,0,"0"
SINFO:209,15,38,0,""
SINFO:209,15,42,5088,"( Lossless conversion )"
SINFO:209,16,1,6203,"Subtitles"
SINFO:209,16,3,0,"fra"
SINFO:209,16,4,0,"French"
SINFO:209,16,5,0,"S_HDMV/PGS"
SINFO:209,16,6,0,"PGS"
SINFO:209,16,7,0,"HDMV PGS Subtitles"
SINFO:209,16,22,0,"0"
SINFO:209,16,28,0,"eng"
SINFO:209,16,29,0,"English"
SINFO:209,16,30,0,"PGS French"
SINFO:209,16,31,6121,"<b>Track information</b><br>"
SINFO:209,16,33,0,"0"
SINFO:209,16,38,0,""
SINFO:209,16,42,5088,"( Lossless conversion )"
SINFO:209,17,1,6203,"Subtitles"
SINFO:209,17,3,0,"fra"
SINFO:209,17,4,0,"French"
SINFO:209,17,5,0,"S_HDMV/PGS"
SINFO:209,17,6,0,"PGS"
SINFO:209,17,7,0,"HDMV PGS Subtitles"
SINFO:209,17,22,0,"6144"
SINFO:209,17,28,0,"eng"
SINFO:209,17,29,0,"English"
SINFO:209,17,30,0,"PGS French  (forced only)"
SINFO:209,17,31,6121,"<b>Track information</b><br>"
SINFO:209,17,33,0,"0"
SINFO:209,17,38,0,""
SINFO:209,17,42,5088,"( Lossless conversion )"
SINFO:209,18,1,6203,"Subtitles"
SINFO:209,18,3,0,"spa"
SINFO:209,18,4,0,"Spanish"
SINFO:209,18,5,0,"S_HDMV/PGS"
SINFO:209,18,6,0,"PGS"
SINFO:209,18,7,0,"HDMV PGS Subtitles"
SINFO:209,18,22,0,"0"
SINFO:209,18,28,0,"eng"
SINFO:209,18,29,0,"English"
SINFO:209,18,30,0,"PGS Spanish"
SINFO:209,18,31,6121,"<b>Track information</b><br>"
SINFO:209,18,33,0,"0"
SINFO:209,18,38,0,""
SINFO:209,18,42,5088,"( Lossless conversion )"
SINFO:209,19,1,6203,"Subtitles"
SINFO:209,19,3,0,"spa"
SINFO:209,19,4,0,"Spanish"
SINFO:209,19,5,0,"S_HDMV/PGS"
SINFO:209,19,6,0,"PGS"
SINFO:209,19,7,0,"HDMV PGS Subtitles"
SINFO:209,19,22,0,"6144"
SINFO:209,19,28,0,"eng"
SINFO:209,19,29,0,"English"
SINFO:209,19,30,0,"PGS Spanish  (forced only)"
SINFO:209,19,31,6121,"<b>Track information</b><br>"
SINFO:209,19,33,0,"0"
SINFO:209,19,38,0,""
SINFO:209,19,42,5088,"( Lossless conversion )"
TINFO:210,2,0,"Avatar: Fire and Ash"
TINFO:210,9,0,"0:13:33"
TINFO:210,10,0,"5.8 GB"
TINFO:210,11,0,"6305544192"
TINFO:210,16,0,"00705.m2ts"
TINFO:210,25,0,"1"
TINFO:210,26,0,"705"
TINFO:210,27,0,"Avatar- Fire and Ash_t210.mkv"
TINFO:210,28,0,"eng"
TINFO:210,29,0,"English"
TINFO:210,30,0,"Avatar: Fire and Ash , 5.8 GB"
TINFO:210,31,6120,"<b>Title information</b><br>"
TINFO:210,33,0,"0"
SINFO:210,0,1,6201,"Video"
SINFO:210,0,5,0,"V_MPEGH/ISO/HEVC"
SINFO:210,0,6,0,"MpegH"
SINFO:210,0,7,0,"MpegH HEVC Main10@L5.1 (dvhe.07.06 BL+FEL+RPU)"
SINFO:210,0,19,0,"3840x2160"
SINFO:210,0,20,0,"16:9"
SINFO:210,0,21,0,"23.976 (480000/20020)"
SINFO:210,0,22,0,"65536"
SINFO:210,0,28,0,"eng"
SINFO:210,0,29,0,"English"
SINFO:210,0,30,0,"MpegH HEVC Main10@L5.1 (dvhe.07.06 BL+FEL+RPU)"
SINFO:210,0,31,6121,"<b>Track information</b><br>"
SINFO:210,0,33,0,"0"
SINFO:210,0,38,0,""
SINFO:210,0,42,5088,"( Lossless conversion )"
SINFO:210,1,1,6202,"Audio"
SINFO:210,1,2,0,"Surround 7.1"
SINFO:210,1,3,0,"eng"
SINFO:210,1,4,0,"English"
SINFO:210,1,5,0,"A_TRUEHD"
SINFO:210,1,6,0,"TrueHD"
SINFO:210,1,7,0,"TrueHD Atmos"
SINFO:210,1,13,0,"128 Kb/s"
SINFO:210,1,14,0,"8"
SINFO:210,1,17,0,"48000"
SINFO:210,1,18,0,"24"
SINFO:210,1,22,0,"1024"
SINFO:210,1,28,0,"eng"
SINFO:210,1,29,0,"English"
SINFO:210,1,30,0,"TrueHD Surround 7.1 English"
SINFO:210,1,31,6121,"<b>Track information</b><br>"
SINFO:210,1,33,0,"0"
SINFO:210,1,38,0,"d"
SINFO:210,1,39,0,"Default"
SINFO:210,1,40,0,"7.1"
SINFO:210,1,42,5088,"( Lossless conversion )"
SINFO:210,2,1,6202,"Audio"
SINFO:210,2,2,0,"Surround 5.1"
SINFO:210,2,3,0,"eng"
SINFO:210,2,4,0,"English"
SINFO:210,2,5,0,"A_AC3"
SINFO:210,2,6,0,"DD"
SINFO:210,2,7,0,"Dolby Digital"
SINFO:210,2,13,0,"640 Kb/s"
SINFO:210,2,14,0,"6"
SINFO:210,2,17,0,"48000"
SINFO:210,2,22,0,"2304"
SINFO:210,2,28,0,"eng"
SINFO:210,2,29,0,"English"
SINFO:210,2,30,0,"DD Surround 5.1 English"
SINFO:210,2,31,6121,"<b>Track information</b><br>"
SINFO:210,2,33,0,"0"
SINFO:210,2,38,0,""
SINFO:210,2,40,0,"5.1(side)"
SINFO:210,2,42,5088,"( Lossless conversion )"
SINFO:210,3,1,6202,"Audio"
SINFO:210,3,2,5091,"Stereo"
SINFO:210,3,3,0,"eng"
SINFO:210,3,4,0,"English"
SINFO:210,3,5,0,"A_DTS"
SINFO:210,3,6,0,"DTS-HD MA"
SINFO:210,3,7,0,"DTS-HD Master Audio"
SINFO:210,3,14,0,"2"
SINFO:210,3,17,0,"48000"
SINFO:210,3,18,0,"24"
SINFO:210,3,22,0,"1024"
SINFO:210,3,28,0,"eng"
SINFO:210,3,29,0,"English"
SINFO:210,3,30,0,"DTS-HD MA Stereo English"
SINFO:210,3,31,6121,"<b>Track information</b><br>"
SINFO:210,3,33,0,"0"
SINFO:210,3,38,0,""
SINFO:210,3,40,0,"stereo"
SINFO:210,3,42,5088,"( Lossless conversion )"
SINFO:210,4,1,6202,"Audio"
SINFO:210,4,2,5091,"Stereo"
SINFO:210,4,3,0,"eng"
SINFO:210,4,4,0,"English"
SINFO:210,4,5,0,"A_DTS"
SINFO:210,4,6,0,"DTS"
SINFO:210,4,7,0,"DTS"
SINFO:210,4,13,0,"768 Kb/s"
SINFO:210,4,14,0,"2"
SINFO:210,4,17,0,"48000"
SINFO:210,4,22,0,"2304"
SINFO:210,4,28,0,"eng"
SINFO:210,4,29,0,"English"
SINFO:210,4,30,0,"DTS Stereo English"
SINFO:210,4,31,6121,"<b>Track information</b><br>"
SINFO:210,4,33,0,"0"
SINFO:210,4,38,0,""
SINFO:210,4,40,0,"stereo"
SINFO:210,4,42,5088,"( Lossless conversion )"
SINFO:210,5,1,6202,"Audio"
SINFO:210,5,2,5091,"Stereo"
SINFO:210,5,3,0,"eng"
SINFO:210,5,4,0,"English"
SINFO:210,5,5,0,"A_AC3"
SINFO:210,5,6,0,"DD"
SINFO:210,5,7,0,"Dolby Digital"
SINFO:210,5,13,0,"320 Kb/s"
SINFO:210,5,14,0,"2"
SINFO:210,5,17,0,"48000"
SINFO:210,5,22,0,"0"
SINFO:210,5,28,0,"eng"
SINFO:210,5,29,0,"English"
SINFO:210,5,30,0,"DD Stereo English"
SINFO:210,5,31,6121,"<b>Track information</b><br>"
SINFO:210,5,33,0,"0"
SINFO:210,5,38,0,""
SINFO:210,5,40,0,"stereo"
SINFO:210,5,42,5088,"( Lossless conversion )"
SINFO:210,6,1,6202,"Audio"
SINFO:210,6,2,0,"Surround 5.1"
SINFO:210,6,3,0,"eng"
SINFO:210,6,4,0,"English"
SINFO:210,6,5,0,"A_AC3"
SINFO:210,6,6,0,"DD"
SINFO:210,6,7,0,"Dolby Digital"
SINFO:210,6,13,0,"640 Kb/s"
SINFO:210,6,14,0,"6"
SINFO:210,6,17,0,"48000"
SINFO:210,6,22,0,"0"
SINFO:210,6,28,0,"eng"
SINFO:210,6,29,0,"English"
SINFO:210,6,30,0,"DD Surround 5.1 English"
SINFO:210,6,31,6121,"<b>Track information</b><br>"
SINFO:210,6,33,0,"0"
SINFO:210,6,38,0,""
SINFO:210,6,40,0,"5.1(side)"
SINFO:210,6,42,5088,"( Lossless conversion )"
SINFO:210,7,1,6202,"Audio"
SINFO:210,7,2,0,"Surround 5.1"
SINFO:210,7,3,0,"fra"
SINFO:210,7,4,0,"French"
SINFO:210,7,5,0,"A_AC3"
SINFO:210,7,6,0,"DD"
SINFO:210,7,7,0,"Dolby Digital"
SINFO:210,7,13,0,"640 Kb/s"
SINFO:210,7,14,0,"6"
SINFO:210,7,17,0,"48000"
SINFO:210,7,22,0,"0"
SINFO:210,7,28,0,"eng"
SINFO:210,7,29,0,"English"
SINFO:210,7,30,0,"DD Surround 5.1 French"
SINFO:210,7,31,6121,"<b>Track information</b><br>"
SINFO:210,7,33,0,"0"
SINFO:210,7,38,0,""
SINFO:210,7,40,0,"5.1(side)"
SINFO:210,7,42,5088,"( Lossless conversion )"
SINFO:210,8,1,6202,"Audio"
SINFO:210,8,2,0,"Surround 7.1"
SINFO:210,8,3,0,"spa"
SINFO:210,8,4,0,"Spanish"
SINFO:210,8,5,0,"A_EAC3"
SINFO:210,8,6,0,"DDplus"
SINFO:210,8,7,0,"Dolby Digital plus"
SINFO:210,8,14,0,"8"
SINFO:210,8,17,0,"48000"
SINFO:210,8,22,0,"1024"
SINFO:210,8,28,0,"eng"
SINFO:210,8,29,0,"English"
SINFO:210,8,30,0,"DDplus Surround 7.1 Spanish"
SINFO:210,8,31,6121,"<b>Track information</b><br>"
SINFO:210,8,33,0,"0"
SINFO:210,8,38,0,""
SINFO:210,8,40,0,"7.1"
SINFO:210,8,42,5088,"( Lossless conversion )"
SINFO:210,9,1,6202,"Audio"
SINFO:210,9,2,0,"Surround 5.1"
SINFO:210,9,3,0,"spa"
SINFO:210,9,4,0,"Spanish"
SINFO:210,9,5,0,"A_AC3"
SINFO:210,9,6,0,"DD"
SINFO:210,9,7,0,"Dolby Digital"
SINFO:210,9,13,0,"576 Kb/s"
SINFO:210,9,14,0,"6"
SINFO:210,9,17,0,"48000"
SINFO:210,9,22,0,"2304"
SINFO:210,9,28,0,"eng"
SINFO:210,9,29,0,"English"
SINFO:210,9,30,0,"DD Surround 5.1 Spanish"
SINFO:210,9,31,6121,"<b>Track information</b><br>"
SINFO:210,9,33,0,"0"
SINFO:210,9,38,0,""
SINFO:210,9,40,0,"5.1(side)"
SINFO:210,9,42,5088,"( Lossless conversion )"
SINFO:210,10,1,6203,"Subtitles"
SINFO:210,10,3,0,"eng"
SINFO:210,10,4,0,"English"
SINFO:210,10,5,0,"S_HDMV/PGS"
SINFO:210,10,6,0,"PGS"
SINFO:210,10,7,0,"HDMV PGS Subtitles"
SINFO:210,10,22,0,"0"
SINFO:210,10,28,0,"eng"
SINFO:210,10,29,0,"English"
SINFO:210,10,30,0,"PGS English"
SINFO:210,10,31,6121,"<b>Track information</b><br>"
SINFO:210,10,33,0,"0"
SINFO:210,10,38,0,""
SINFO:210,10,42,5088,"( Lossless conversion )"
SINFO:210,11,1,6203,"Subtitles"
SINFO:210,11,3,0,"eng"
SINFO:210,11,4,0,"English"
SINFO:210,11,5,0,"S_HDMV/PGS"
SINFO:210,11,6,0,"PGS"
SINFO:210,11,7,0,"HDMV PGS Subtitles"
SINFO:210,11,22,0,"6144"
SINFO:210,11,28,0,"eng"
SINFO:210,11,29,0,"English"
SINFO:210,11,30,0,"PGS English  (forced only)"
SINFO:210,11,31,6121,"<b>Track information</b><br>"
SINFO:210,11,33,0,"0"
SINFO:210,11,38,0,"d"
SINFO:210,11,39,0,"Default"
SINFO:210,11,42,5088,"( Lossless conversion )"
SINFO:210,12,1,6203,"Subtitles"
SINFO:210,12,3,0,"fra"
SINFO:210,12,4,0,"French"
SINFO:210,12,5,0,"S_HDMV/PGS"
SINFO:210,12,6,0,"PGS"
SINFO:210,12,7,0,"HDMV PGS Subtitles"
SINFO:210,12,22,0,"0"
SINFO:210,12,28,0,"eng"
SINFO:210,12,29,0,"English"
SINFO:210,12,30,0,"PGS French"
SINFO:210,12,31,6121,"<b>Track information</b><br>"
SINFO:210,12,33,0,"0"
SINFO:210,12,38,0,""
SINFO:210,12,42,5088,"( Lossless conversion )"
SINFO:210,13,1,6203,"Subtitles"
SINFO:210,13,3,0,"fra"
SINFO:210,13,4,0,"French"
SINFO:210,13,5,0,"S_HDMV/PGS"
SINFO:210,13,6,0,"PGS"
SINFO:210,13,7,0,"HDMV PGS Subtitles"
SINFO:210,13,22,0,"6144"
SINFO:210,13,28,0,"eng"
SINFO:210,13,29,0,"English"
SINFO:210,13,30,0,"PGS French  (forced only)"
SINFO:210,13,31,6121,"<b>Track information</b><br>"
SINFO:210,13,33,0,"0"
SINFO:210,13,38,0,""
SINFO:210,13,42,5088,"( Lossless conversion )"
SINFO:210,14,1,6203,"Subtitles"
SINFO:210,14,3,0,"spa"
SINFO:210,14,4,0,"Spanish"
SINFO:210,14,5,0,"S_HDMV/PGS"
SINFO:210,14,6,0,"PGS"
SINFO:210,14,7,0,"HDMV PGS Subtitles"
SINFO:210,14,22,0,"0"
SINFO:210,14,28,0,"eng"
SINFO:210,14,29,0,"English"
SINFO:210,14,30,0,"PGS Spanish"
SINFO:210,14,31,6121,"<b>Track information</b><br>"
SINFO:210,14,33,0,"0"
SINFO:210,14,38,0,""
SINFO:210,14,42,5088,"( Lossless conversion )"
SINFO:210,15,1,6203,"Subtitles"
SINFO:210,15,3,0,"spa"
SINFO:210,15,4,0,"Spanish"
SINFO:210,15,5,0,"S_HDMV/PGS"
SINFO:210,15,6,0,"PGS"
SINFO:210,15,7,0,"HDMV PGS Subtitles"
SINFO:210,15,22,0,"6144"
SINFO:210,15,28,0,"eng"
SINFO:210,15,29,0,"English"
SINFO:210,15,30,0,"PGS Spanish  (forced only)"
SINFO:210,15,31,6121,"<b>Track information</b><br>"
SINFO:210,15,33,0,"0"
SINFO:210,15,38,0,""
SINFO:210,15,42,5088,"( Lossless conversion )"
SINFO:210,16,1,6203,"Subtitles"
SINFO:210,16,3,0,"fra"
SINFO:210,16,4,0,"French"
SINFO:210,16,5,0,"S_HDMV/PGS"
SINFO:210,16,6,0,"PGS"
SINFO:210,16,7,0,"HDMV PGS Subtitles"
SINFO:210,16,22,0,"0"
SINFO:210,16,28,0,"eng"
SINFO:210,16,29,0,"English"
SINFO:210,16,30,0,"PGS French"
SINFO:210,16,31,6121,"<b>Track information</b><br>"
SINFO:210,16,33,0,"0"
SINFO:210,16,38,0,""
SINFO:210,16,42,5088,"( Lossless conversion )"
SINFO:210,17,1,6203,"Subtitles"
SINFO:210,17,3,0,"fra"
SINFO:210,17,4,0,"French"
SINFO:210,17,5,0,"S_HDMV/PGS"
SINFO:210,17,6,0,"PGS"
SINFO:210,17,7,0,"HDMV PGS Subtitles"
SINFO:210,17,22,0,"6144"
SINFO:210,17,28,0,"eng"
SINFO:210,17,29,0,"English"
SINFO:210,17,30,0,"PGS French  (forced only)"
SINFO:210,17,31,6121,"<b>Track information</b><br>"
SINFO:210,17,33,0,"0"
SINFO:210,17,38,0,""
SINFO:210,17,42,5088,"( Lossless conversion )"
SINFO:210,18,1,6203,"Subtitles"
SINFO:210,18,3,0,"spa"
SINFO:210,18,4,0,"Spanish"
SINFO:210,18,5,0,"S_HDMV/PGS"
SINFO:210,18,6,0,"PGS"
SINFO:210,18,7,0,"HDMV PGS Subtitles"
SINFO:210,18,22,0,"0"
SINFO:210,18,28,0,"eng"
SINFO:210,18,29,0,"English"
SINFO:210,18,30,0,"PGS Spanish"
SINFO:210,18,31,6121,"<b>Track information</b><br>"
SINFO:210,18,33,0,"0"
SINFO:210,18,38,0,""
SINFO:210,18,42,5088,"( Lossless conversion )"
SINFO:210,19,1,6203,"Subtitles"
SINFO:210,19,3,0,"spa"
SINFO:210,19,4,0,"Spanish"
SINFO:210,19,5,0,"S_HDMV/PGS"
SINFO:210,19,6,0,"PGS"
SINFO:210,19,7,0,"HDMV PGS Subtitles"
SINFO:210,19,22,0,"6144"
SINFO:210,19,28,0,"eng"
SINFO:210,19,29,0,"English"
SINFO:210,19,30,0,"PGS Spanish  (forced only)"
SINFO:210,19,31,6121,"<b>Track information</b><br>"
SINFO:210,19,33,0,"0"
SINFO:210,19,38,0,""
SINFO:210,19,42,5088,"( Lossless conversion )"
TINFO:211,2,0,"Avatar: Fire and Ash"
TINFO:211,9,0,"0:00:21"
TINFO:211,10,0,"157.2 MB"
TINFO:211,11,0,"164904960"
TINFO:211,16,0,"00706.m2ts"
TINFO:211,25,0,"1"
TINFO:211,26,0,"706"
TINFO:211,27,0,"Avatar- Fire and Ash_t211.mkv"
TINFO:211,28,0,"eng"
TINFO:211,29,0,"English"
TINFO:211,30,0,"Avatar: Fire and Ash , 157.2 MB"
TINFO:211,31,6120,"<b>Title information</b><br>"
TINFO:211,33,0,"0"
SINFO:211,0,1,6201,"Video"
SINFO:211,0,5,0,"V_MPEGH/ISO/HEVC"
SINFO:211,0,6,0,"MpegH"
SINFO:211,0,7,0,"MpegH HEVC Main10@L5.1 (dvhe.07.06 BL+FEL+RPU)"
SINFO:211,0,19,0,"3840x2160"
SINFO:211,0,20,0,"16:9"
SINFO:211,0,21,0,"23.976 (480000/20020)"
SINFO:211,0,22,0,"65536"
SINFO:211,0,28,0,"eng"
SINFO:211,0,29,0,"English"
SINFO:211,0,30,0,"MpegH HEVC Main10@L5.1 (dvhe.07.06 BL+FEL+RPU)"
SINFO:211,0,31,6121,"<b>Track information</b><br>"
SINFO:211,0,33,0,"0"
SINFO:211,0,38,0,""
SINFO:211,0,42,5088,"( Lossless conversion )"
SINFO:211,1,1,6202,"Audio"
SINFO:211,1,2,0,"Surround 7.1"
SINFO:211,1,3,0,"eng"
SINFO:211,1,4,0,"English"
SINFO:211,1,5,0,"A_TRUEHD"
SINFO:211,1,6,0,"TrueHD"
SINFO:211,1,7,0,"TrueHD Atmos"
SINFO:211,1,13,0,"128 Kb/s"
SINFO:211,1,14,0,"8"
SINFO:211,1,17,0,"48000"
SINFO:211,1,18,0,"24"
SINFO:211,1,22,0,"1024"
SINFO:211,1,28,0,"eng"
SINFO:211,1,29,0,"English"
SINFO:211,1,30,0,"TrueHD Surround 7.1 English"
SINFO:211,1,31,6121,"<b>Track information</b><br>"
SINFO:211,1,33,0,"0"
SINFO:211,1,38,0,"d"
SINFO:211,1,39,0,"Default"
SINFO:211,1,40,0,"7.1"
SINFO:211,1,42,5088,"( Lossless conversion )"
SINFO:211,2,1,6202,"Audio"
SINFO:211,2,2,0,"Surround 5.1"
SINFO:211,2,3,0,"eng"
SINFO:211,2,4,0,"English"
SINFO:211,2,5,0,"A_AC3"
SINFO:211,2,6,0,"DD"
SINFO:211,2,7,0,"Dolby Digital"
SINFO:211,2,13,0,"640 Kb/s"
SINFO:211,2,14,0,"6"
SINFO:211,2,17,0,"48000"
SINFO:211,2,22,0,"2304"
SINFO:211,2,28,0,"eng"
SINFO:211,2,29,0,"English"
SINFO:211,2,30,0,"DD Surround 5.1 English"
SINFO:211,2,31,6121,"<b>Track information</b><br>"
SINFO:211,2,33,0,"0"
SINFO:211,2,38,0,""
SINFO:211,2,40,0,"5.1(side)"
SINFO:211,2,42,5088,"( Lossless conversion )"
SINFO:211,3,1,6202,"Audio"
SINFO:211,3,2,5091,"Stereo"
SINFO:211,3,3,0,"eng"
SINFO:211,3,4,0,"English"
SINFO:211,3,5,0,"A_DTS"
SINFO:211,3,6,0,"DTS-HD MA"
SINFO:211,3,7,0,"DTS-HD Master Audio"
SINFO:211,3,14,0,"2"
SINFO:211,3,17,0,"48000"
SINFO:211,3,18,0,"24"
SINFO:211,3,22,0,"1024"
SINFO:211,3,28,0,"eng"
SINFO:211,3,29,0,"English"
SINFO:211,3,30,0,"DTS-HD MA Stereo English"
SINFO:211,3,31,6121,"<b>Track information</b><br>"
SINFO:211,3,33,0,"0"
SINFO:211,3,38,0,""
SINFO:211,3,40,0,"stereo"
SINFO:211,3,42,5088,"( Lossless conversion )"
SINFO:211,4,1,6202,"Audio"
SINFO:211,4,2,5091,"Stereo"
SINFO:211,4,3,0,"eng"
SINFO:211,4,4,0,"English"
SINFO:211,4,5,0,"A_DTS"
SINFO:211,4,6,0,"DTS"
SINFO:211,4,7,0,"DTS"
SINFO:211,4,13,0,"768 Kb/s"
SINFO:211,4,14,0,"2"
SINFO:211,4,17,0,"48000"
SINFO:211,4,22,0,"2304"
SINFO:211,4,28,0,"eng"
SINFO:211,4,29,0,"English"
SINFO:211,4,30,0,"DTS Stereo English"
SINFO:211,4,31,6121,"<b>Track information</b><br>"
SINFO:211,4,33,0,"0"
SINFO:211,4,38,0,""
SINFO:211,4,40,0,"stereo"
SINFO:211,4,42,5088,"( Lossless conversion )"
SINFO:211,5,1,6202,"Audio"
SINFO:211,5,2,5091,"Stereo"
SINFO:211,5,3,0,"eng"
SINFO:211,5,4,0,"English"
SINFO:211,5,5,0,"A_AC3"
SINFO:211,5,6,0,"DD"
SINFO:211,5,7,0,"Dolby Digital"
SINFO:211,5,13,0,"320 Kb/s"
SINFO:211,5,14,0,"2"
SINFO:211,5,17,0,"48000"
SINFO:211,5,22,0,"0"
SINFO:211,5,28,0,"eng"
SINFO:211,5,29,0,"English"
SINFO:211,5,30,0,"DD Stereo English"
SINFO:211,5,31,6121,"<b>Track information</b><br>"
SINFO:211,5,33,0,"0"
SINFO:211,5,38,0,""
SINFO:211,5,40,0,"stereo"
SINFO:211,5,42,5088,"( Lossless conversion )"
SINFO:211,6,1,6202,"Audio"
SINFO:211,6,2,0,"Surround 5.1"
SINFO:211,6,3,0,"eng"
SINFO:211,6,4,0,"English"
SINFO:211,6,5,0,"A_AC3"
SINFO:211,6,6,0,"DD"
SINFO:211,6,7,0,"Dolby Digital"
SINFO:211,6,13,0,"640 Kb/s"
SINFO:211,6,14,0,"6"
SINFO:211,6,17,0,"48000"
SINFO:211,6,22,0,"0"
SINFO:211,6,28,0,"eng"
SINFO:211,6,29,0,"English"
SINFO:211,6,30,0,"DD Surround 5.1 English"
SINFO:211,6,31,6121,"<b>Track information</b><br>"
SINFO:211,6,33,0,"0"
SINFO:211,6,38,0,""
SINFO:211,6,40,0,"5.1(side)"
SINFO:211,6,42,5088,"( Lossless conversion )"
SINFO:211,7,1,6202,"Audio"
SINFO:211,7,2,0,"Surround 5.1"
SINFO:211,7,3,0,"fra"
SINFO:211,7,4,0,"French"
SINFO:211,7,5,0,"A_AC3"
SINFO:211,7,6,0,"DD"
SINFO:211,7,7,0,"Dolby Digital"
SINFO:211,7,13,0,"640 Kb/s"
SINFO:211,7,14,0,"6"
SINFO:211,7,17,0,"48000"
SINFO:211,7,22,0,"0"
SINFO:211,7,28,0,"eng"
SINFO:211,7,29,0,"English"
SINFO:211,7,30,0,"DD Surround 5.1 French"
SINFO:211,7,31,6121,"<b>Track information</b><br>"
SINFO:211,7,33,0,"0"
SINFO:211,7,38,0,""
SINFO:211,7,40,0,"5.1(side)"
SINFO:211,7,42,5088,"( Lossless conversion )"
SINFO:211,8,1,6202,"Audio"
SINFO:211,8,2,0,"Surround 7.1"
SINFO:211,8,3,0,"spa"
SINFO:211,8,4,0,"Spanish"
SINFO:211,8,5,0,"A_EAC3"
SINFO:211,8,6,0,"DDplus"
SINFO:211,8,7,0,"Dolby Digital plus"
SINFO:211,8,14,0,"8"
SINFO:211,8,17,0,"48000"
SINFO:211,8,22,0,"1024"
SINFO:211,8,28,0,"eng"
SINFO:211,8,29,0,"English"
SINFO:211,8,30,0,"DDplus Surround 7.1 Spanish"
SINFO:211,8,31,6121,"<b>Track information</b><br>"
SINFO:211,8,33,0,"0"
SINFO:211,8,38,0,""
SINFO:211,8,40,0,"7.1"
SINFO:211,8,42,5088,"( Lossless conversion )"
SINFO:211,9,1,6202,"Audio"
SINFO:211,9,2,0,"Surround 5.1"
SINFO:211,9,3,0,"spa"
SINFO:211,9,4,0,"Spanish"
SINFO:211,9,5,0,"A_AC3"
SINFO:211,9,6,0,"DD"
SINFO:211,9,7,0,"Dolby Digital"
SINFO:211,9,13,0,"576 Kb/s"
SINFO:211,9,14,0,"6"
SINFO:211,9,17,0,"48000"
SINFO:211,9,22,0,"2304"
SINFO:211,9,28,0,"eng"
SINFO:211,9,29,0,"English"
SINFO:211,9,30,0,"DD Surround 5.1 Spanish"
SINFO:211,9,31,6121,"<b>Track information</b><br>"
SINFO:211,9,33,0,"0"
SINFO:211,9,38,0,""
SINFO:211,9,40,0,"5.1(side)"
SINFO:211,9,42,5088,"( Lossless conversion )"
SINFO:211,10,1,6203,"Subtitles"
SINFO:211,10,3,0,"eng"
SINFO:211,10,4,0,"English"
SINFO:211,10,5,0,"S_HDMV/PGS"
SINFO:211,10,6,0,"PGS"
SINFO:211,10,7,0,"HDMV PGS Subtitles"
SINFO:211,10,22,0,"0"
SINFO:211,10,28,0,"eng"
SINFO:211,10,29,0,"English"
SINFO:211,10,30,0,"PGS English"
SINFO:211,10,31,6121,"<b>Track information</b><br>"
SINFO:211,10,33,0,"0"
SINFO:211,10,38,0,""
SINFO:211,10,42,5088,"( Lossless conversion )"
SINFO:211,11,1,6203,"Subtitles"
SINFO:211,11,3,0,"eng"
SINFO:211,11,4,0,"English"
SINFO:211,11,5,0,"S_HDMV/PGS"
SINFO:211,11,6,0,"PGS"
SINFO:211,11,7,0,"HDMV PGS Subtitles"
SINFO:211,11,22,0,"6144"
SINFO:211,11,28,0,"eng"
SINFO:211,11,29,0,"English"
SINFO:211,11,30,0,"PGS English  (forced only)"
SINFO:211,11,31,6121,"<b>Track information</b><br>"
SINFO:211,11,33,0,"0"
SINFO:211,11,38,0,"d"
SINFO:211,11,39,0,"Default"
SINFO:211,11,42,5088,"( Lossless conversion )"
SINFO:211,12,1,6203,"Subtitles"
SINFO:211,12,3,0,"fra"
SINFO:211,12,4,0,"French"
SINFO:211,12,5,0,"S_HDMV/PGS"
SINFO:211,12,6,0,"PGS"
SINFO:211,12,7,0,"HDMV PGS Subtitles"
SINFO:211,12,22,0,"0"
SINFO:211,12,28,0,"eng"
SINFO:211,12,29,0,"English"
SINFO:211,12,30,0,"PGS French"
SINFO:211,12,31,6121,"<b>Track information</b><br>"
SINFO:211,12,33,0,"0"
SINFO:211,12,38,0,""
SINFO:211,12,42,5088,"( Lossless conversion )"
SINFO:211,13,1,6203,"Subtitles"
SINFO:211,13,3,0,"fra"
SINFO:211,13,4,0,"French"
SINFO:211,13,5,0,"S_HDMV/PGS"
SINFO:211,13,6,0,"PGS"
SINFO:211,13,7,0,"HDMV PGS Subtitles"
SINFO:211,13,22,0,"6144"
SINFO:211,13,28,0,"eng"
SINFO:211,13,29,0,"English"
SINFO:211,13,30,0,"PGS French  (forced only)"
SINFO:211,13,31,6121,"<b>Track information</b><br>"
SINFO:211,13,33,0,"0"
SINFO:211,13,38,0,""
SINFO:211,13,42,5088,"( Lossless conversion )"
